loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN-0101644,BW-0051644,VA,2023-06-27,2038-06-27,312148,274516.82,5.451,180,GA,REFINANCE_RATE_TERM,A,3-5 years,$120k-$200k,CURRENT,0,PennyMac Financial Services,2026-01-23,2025-12-24,,CORE_BLACKKNIGHT_LPS
LN-0101645,BW-0051645,CONVENTIONAL,2024-03-31,2044-03-31,441436,413110.52,5.284,240,GA,REFINANCE_RATE_TERM,A,1-2 years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-20,2025-12-29,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0101646,BW-0051646,CONVENTIONAL,2022-11-14,2052-11-14,200621,185797.34,6.565,360,RI,REFINANCE_CASH_OUT,C,6-9 years,$200k+,CURRENT,0,PennyMac Financial Services,2026-01-23,2026-01-26,AUDIT_COMPLETE,SERVICING_MSP_CORE
LN-0101647,BW-0051647,VA,2024-08-03,2054-08-03,399100,385907.53,6.816,360,CA,PURCHASE,B,3-5 years,$120k-$200k,CURRENT,0,PennyMac Financial Services,2026-01-08,2026-01-03,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101648,BW-0051648,VA,2025-07-29,2045-07-29,227486,223505,5.996,240,NY,REFINANCE_RATE_TERM,B,3-5 years,$40k-$75k,LATE_30,44,Freedom Mortgage Corporation,2025-12-10,2025-12-20,MISSING_DOCS,SERVICING_MSP_CORE
LN-0101649,BW-0051649,CONVENTIONAL,2024-03-22,2054-03-22,240595,230302.88,8.221,360,FL,PURCHASE,D,1-2 years,$75k-$120k,CURRENT,0,PennyMac Financial Services,2026-01-21,2026-01-21,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0101650,BW-0051650,VA,2022-10-23,2052-10-23,543481,502267.02,5.878,360,VA,PURCHASE,B,6-9 years,$120k-$200k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-11,2025-12-25,VERIFIED,SERVICING_MSP_CORE
LN-0101651,BW-0051651,CONVENTIONAL,2024-06-30,2039-06-30,546185,505828,6.489,180,TX,REFINANCE_RATE_TERM,B,3-5 years,$120k-$200k,CURRENT,0,Mr. Cooper Group,2025-12-31,2026-01-14,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101652,BW-0051652,CONVENTIONAL,2022-03-13,2037-03-13,226005,185575.22,12.537,180,TX,PURCHASE,E,< 1 year,$40k-$75k,CURRENT,0,Mr. Cooper Group,2026-01-13,2026-01-24,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101653,BW-0051653,CONVENTIONAL,2023-08-02,2053-08-02,418456,394046.07,5.896,360,TX,PURCHASE,A,1-2 years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-11,2025-12-23,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101654,BW-0051654,FHA,2023-05-21,2038-05-21,392970,344067.07,6.965,180,CA,PURCHASE,B,10+ years,$200k+,CURRENT,0,Chase Home Lending,2026-01-02,2026-01-13,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0101655,BW-0051655,CONVENTIONAL,2024-05-06,2054-05-06,423240,406780.67,6.046,360,FL,PURCHASE,B,10+ years,$200k+,CURRENT,0,PennyMac Financial Services,2026-01-24,2026-01-11,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101656,BW-0051656,FHA,2022-03-16,2037-03-16,-338084,277604.53,8.105,180,MA,PURCHASE,C,3-5 years,$200k+,CURRENT,0,Mr. Cooper Group,2026-01-09,2026-01-24,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101657,BW-0051657,VA,2025-08-01,2040-08-01,331837,324094.14,6.541,180,OH,PURCHASE,C,1-2 years,$40k-$75k,CURRENT,0,Mr. Cooper Group,2026-01-09,2025-03-27,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101658,BW-0051658,CONVENTIONAL,2025-02-04,2055-02-04,235067,230039.18,4.561,360,SC,REFINANCE_RATE_TERM,A,1-2 years,$40k-$75k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-16,2025-12-30,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101659,BW-0051659,FHA,2022-09-28,2052-09-28,395529,364765.63,5.491,360,CA,REFINANCE_CASH_OUT,A,1-2 years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-12,2025-12-21,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101660,BW-0051660,CONVENTIONAL,2023-04-17,2043-04-17,315009,284689.38,7.886,240,TX,REFINANCE_RATE_TERM,C,6-9 years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-21,2026-01-30,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101661,BW-0051661,CONVENTIONAL,2023-01-05,2053-01-05,641068,596193.24,8.079,360,NY,REFINANCE_RATE_TERM,C,< 1 year,< $40k,CURRENT,0,Freedom Mortgage Corporation,2026-01-05,2026-01-04,PENDING_REVIEW,SERVICING_MSP_CORE
,BW-0051662,VA,2022-06-25,2042-06-25,562037,491548.19,6.806,240,CO,PURCHASE,C,< 1 year,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-15,2026-01-01,VERIFIED,SERVICING_MSP_CORE
LN-0101663,BW-0051663,JUMBO,2022-04-04,2037-04-04,1362829,1119034.03,5.726,180,WI,PURCHASE,A,1-2 years,$40k-$75k,CURRENT,0,PennyMac Financial Services,2026-01-18,2025-12-24,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0101664,BW-0051664,VA,2024-05-15,2021-08-01,434465,399828.48,5.374,360,FL,PURCHASE,A,1-2 years,$40k-$75k,CURRENT,0,Mr. Cooper Group,2026-01-20,2025-12-30,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0101665,BW-0051665,VA,2024-04-01,2054-04-01,455065,435598.33,6.098,360,IL,REFINANCE_RATE_TERM,B,1-2 years,< $40k,CURRENT,0,Mr. Cooper Group,2026-01-09,2026-01-15,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101666,BW-0051666,CONVENTIONAL,2021-10-19,2051-10-19,622791,561030.89,10.891,360,MD,PURCHASE,E,1-2 years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-17,2026-01-26,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101667,BW-0051667,CONVENTIONAL,2024-02-09,2044-02-09,450226,420023.34,7.575,240,VA,PURCHASE,C,1-2 years,< $40k,CURRENT,0,Mr. Cooper Group,2026-01-17,2026-01-22,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101668,BW-0051668,FHA,2024-03-03,2039-03-03,339698,309313.9,5.847,180,OH,PURCHASE,B,10+ years,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-09,2026-01-05,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0101669,BW-0051669,CONVENTIONAL,2022-01-22,2037-01-22,580928,472488.11,5.449,180,NC,REFINANCE_RATE_TERM,A,3-5 years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-20,2024-03-03,VERIFIED,SERVICING_MSP_CORE
LN-0101670,BW-0051670,CONVENTIONAL,2023-10-05,2038-10-05,297540,266298.3,5.955,180,TX,PURCHASE,B,6-9 years,$200k+,CURRENT,0,U.S. Bank Home Mortgage,2026-01-01,2026-01-21,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101671,BW-0051671,CONVENTIONAL,2025-03-24,2045-03-24,510088,495210.43,4.654,240,MS,PURCHASE,A,1-2 years,< $40k,CURRENT,0,Freedom Mortgage Corporation,2026-01-22,2026-01-18,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0101672,BW-0051672,CONVENTIONAL,2022-06-22,2042-06-22,299278,261743.55,10.642,240,CA,REFINANCE_RATE_TERM,D,< 1 year,< $40k,CURRENT,0,Rocket Mortgage Servicing,2026-01-02,2026-01-07,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101673,BW-0051673,CONVENTIONAL,2024-10-27,2054-10-27,380203,369113.75,5.646,360,CA,PURCHASE,A,1-2 years,$75k-$120k,CURRENT,0,PennyMac Financial Services,2026-01-08,2026-01-22,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101674,BW-0051674,CONVENTIONAL,2024-01-07,2044-01-07,331476,308272.68,6.5,240,NY,PURCHASE,B,1-2 years,$75k-$120k,CURRENT,0,Chase Home Lending,2026-01-19,2026-01-08,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0101675,BW-0051675,CONVENTIONAL,2021-12-04,2051-12-04,260278,234973.19,9.631,360,NC,PURCHASE,D,< 1 year,< $40k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-23,2026-01-24,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101676,BW-0051676,JUMBO,2022-05-16,2037-05-16,1280634,1061503.29,17.541,180,NY,REFINANCE_CASH_OUT,F,1-2 years,$200k+,CURRENT,0,Mr. Cooper Group,2026-01-03,2025-12-28,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101677,BW-0051677,CONVENTIONAL,2023-07-29,2053-07-29,295465,278229.54,12.236,360,GA,REFINANCE_RATE_TERM,E,10+ years,$120k-$200k,LATE_30,44,PennyMac Financial Services,2025-12-13,2026-01-08,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0101678,BW-0051678,CONVENTIONAL,2024-01-18,2039-01-18,325593,295204.32,5.249,180,DE,REFINANCE_CASH_OUT,A,< 1 year,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-13,2026-01-23,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101679,BW-0051679,FHA,2023-03-02,2053-03-02,175768,163806.01,5.817,360,MA,PURCHASE,B,3-5 years,$200k+,CURRENT,0,Mr. Cooper Group,2026-01-08,2025-12-19,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101680,BW-0051680,CONVENTIONAL,2022-11-20,2052-11-20,488749,452635.88,5.667,360,AZ,REFINANCE_RATE_TERM,A,< 1 year,< $40k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-05,2026-01-31,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101681,BW-0051681,CONVENTIONAL,2024-05-16,2039-05-16,350438,323181.71,5.022,180,TX,PURCHASE,A,< 1 year,< $40k,CURRENT,0,PennyMac Financial Services,2026-01-19,2026-01-09,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0101682,BW-0051682,JUMBO,2025-06-12,2045-06-12,1659421,1625541.15,5.369,240,IL,REFINANCE_RATE_TERM,A,3-5 years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-09,2025-12-25,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0101683,BW-0051683,VA,2024-11-12,2044-11-12,603963,579301.18,13.797,240,NH,REFINANCE_CASH_OUT,E,6-9 years,$200k+,CURRENT,0,Rocket Mortgage Servicing,2026-01-10,2026-01-24,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0101684,BW-0051684,CONVENTIONAL,2025-06-29,2045-06-29,537054,526089.15,5.438,240,CA,PURCHASE,A,3-5 years,$200k+,CURRENT,0,U.S. Bank Home Mortgage,2026-01-14,2026-01-04,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101685,BW-0051685,VA,2022-05-09,2052-05-09,246564,225469.08,6.518,360,NY,PURCHASE,B,1-2 years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-08,2026-01-13,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101686,BW-0051686,CONVENTIONAL,2025-01-27,2055-01-27,333654,325868.74,6.845,360,NY,PURCHASE,B,3-5 years,$120k-$200k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-09,2025-12-21,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101687,BW-0051687,VA,2022-08-25,2042-08-25,380096,334642.85,5.801,240,OH,REFINANCE_RATE_TERM,B,6-9 years,$75k-$120k,CURRENT,0,Chase Home Lending,2026-01-23,2026-01-09,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101688,BW-0051688,FHA,2024-10-16,2039-10-16,237512,223657.13,5.848,180,NY,PURCHASE,B,6-9 years,$75k-$120k,CURRENT,0,Freedom Mortgage Corporation,2026-01-10,2025-12-29,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101689,BW-0051689,VA,2023-06-02,2038-06-02,647298,566745.36,8.403,180,FL,PURCHASE,C,1-2 years,$75k-$120k,LATE_30,44,Wells Fargo Home Mortgage,2025-12-13,2026-01-03,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101690,BW-0051690,CONVENTIONAL,2021-09-27,2051-09-27,340860,306395.27,8.269,360,AZ,PURCHASE,C,6-9 years,$120k-$200k,LATE_30,59,Wells Fargo Home Mortgage,2025-12-03,2026-01-17,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0101691,BW-0051691,FHA,2024-08-26,2039-08-26,398726,372365.78,7.408,180,PA,PURCHASE,C,< 1 year,$40k-$75k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-09,2026-01-14,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101692,BW-0051692,CONVENTIONAL,2022-02-02,2042-02-02,623208,535958.88,6.721,240,CA,REFINANCE_CASH_OUT,C,1-2 years,$75k-$120k,CURRENT,0,Mr. Cooper Group,2026-01-10,2026-01-04,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0101693,BW-0051693,CONVENTIONAL,2024-10-08,2054-10-08,648363,629452.41,5.814,360,CA,PURCHASE,B,10+ years,$200k+,LATE_60,82,Chase Home Lending,2025-11-05,2026-01-05,VERIFIED,SERVICING_MSP_CORE
LN-0101694,BW-0051694,VA,2022-12-15,2037-12-15,387101,0,6.551,180,TX,PURCHASE,B,1-2 years,$200k+,PAID_OFF,0,Freedom Mortgage Corporation,2026-01-23,2026-01-29,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0101695,BW-0051695,CONVENTIONAL,2025-05-19,2045-05-19,545313,532589.03,4.869,240,CA,REFINANCE_RATE_TERM,A,10+ years,$40k-$75k,CURRENT,0,Mr. Cooper Group,2026-01-22,2026-01-05,VERIFIED,SERVICING_MSP_CORE
LN-0101696,BW-0051696,CONVENTIONAL,2025-03-25,2040-03-25,334955,321928.97,5.936,180,SD,PURCHASE,B,6-9 years,$200k+,CURRENT,0,Wells Fargo Home Mortgage,2026-01-18,2025-12-23,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101697,BW-0051697,CONVENTIONAL,2023-01-26,2043-01-26,621194,555968.63,6.503,240,CA,PURCHASE,C,3-5 years,$120k-$200k,CURRENT,0,PennyMac Financial Services,2026-01-19,2026-01-19,,ORIGINATION_PORTAL_V2
LN-0101698,BW-0051698,CONVENTIONAL,2024-02-01,2039-02-01,498636,452096.64,7.856,180,IA,PURCHASE,C,3-5 years,< $40k,CURRENT,0,Rocket Mortgage Servicing,2026-01-16,2026-01-24,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101799,BW-0051699,CONVENTIONAL,2022-02-08,2037-02-08,314028,256630.66,5.622,180,AZ,PURCHASE,B,10+ years,$40k-$75k,CURRENT,0,PennyMac Financial Services,2026-01-07,2026-01-09,VERIFIED,SERVICING_MSP_CORE
LN-0101700,BW-0051700,CONVENTIONAL,2022-10-24,2052-10-24,631776,583866.32,7.234,360,FL,PURCHASE,C,1-2 years,$200k+,CURRENT,0,Wells Fargo Home Mortgage,2026-01-11,2026-01-21,MISSING_DOCS,SERVICING_MSP_CORE
LN-0101701,BW-0051701,JUMBO,2023-12-26,2038-12-26,1189229,1073609.51,8.124,180,PA,REFINANCE_RATE_TERM,D,< 1 year,$40k-$75k,LATE_30,35,Mr. Cooper Group,2025-12-15,2026-01-02,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101702,BW-0051702,CONVENTIONAL,2022-06-05,2052-06-05,271199,248523.75,6.325,360,CA,REFINANCE_RATE_TERM,B,< 1 year,$40k-$75k,CURRENT,0,Mr. Cooper Group,2026-01-17,2026-01-21,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101703,BW-0051703,FHA,2021-12-31,2041-12-31,264534,126718.44,4.92,240,VA,PURCHASE,A,3-5 years,$200k+,PAID_OFF,0,Rocket Mortgage Servicing,2025-12-15,2025-12-21,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101704,BW-0051704,FHA,2024-07-08,2044-07-08,359877,340983.46,5.34,240,TX,PURCHASE,A,1-2 years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-22,2026-01-14,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101705,BW-0051705,VA,2022-12-16,2052-12-16,454860,422135.35,4.842,360,DE,PURCHASE,A,1-2 years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-24,2026-01-04,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0101706,BW-0051706,VA,2024-09-27,2044-09-27,374941,357443.75,6.183,240,CA,REFINANCE_RATE_TERM,B,3-5 years,$200k+,LATE_60,67,U.S. Bank Home Mortgage,2025-11-11,2026-01-28,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101707,BW-0051707,CONVENTIONAL,2025-08-02,2045-08-02,496234,487549.91,7.548,240,TX,REFINANCE_RATE_TERM,C,10+ years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-24,2025-12-19,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101708,BW-0051708,CONVENTIONAL,2022-11-22,2037-11-22,218944,186588.94,5.662,180,MA,REFINANCE_CASH_OUT,A,6-9 years,$40k-$75k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-19,2026-01-30,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101709,BW-0051709,FHA,2022-02-23,2037-02-23,253333,207029.36,10.385,180,VA,PURCHASE,D,3-5 years,< $40k,CURRENT,0,Freedom Mortgage Corporation,2026-01-08,2026-01-19,VERIFIED,SERVICING_MSP_CORE
LN-0101710,BW-0051710,CONVENTIONAL,2025-07-03,2045-07-03,640389,627314.39,6.636,240,CA,PURCHASE,C,1-2 years,$75k-$120k,CURRENT,0,Freedom Mortgage Corporation,2026-01-11,2026-01-04,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101711,BW-0051711,FHA,2025-06-20,2045-06-20,294055,288051.38,6.763,240,MI,REFINANCE_RATE_TERM,C,10+ years,$120k-$200k,LATE_30,57,Rocket Mortgage Servicing,2025-11-22,2026-01-17,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0101712,BW-0051712,VA,2021-12-26,2041-12-26,495976,425092.76,5.442,240,FL,REFINANCE_RATE_TERM,A,1-2 years,$120k-$200k,CURRENT,0,Freedom Mortgage Corporation,2026-01-11,2024-01-10,PENDING_REVIEW,SERVICING_MSP_CORE
LN-0101713,BW-0051713,FHA,2022-02-15,2052-02-15,359671,326801.07,6.578,360,NC,PURCHASE,B,3-5 years,$200k+,CURRENT,0,Rocket Mortgage Servicing,2026-01-04,2026-01-19,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101714,BW-0051714,CONVENTIONAL,2024-12-24,2039-12-24,344984,327543.14,5.785,180,RI,PURCHASE,A,< 1 year,$120k-$200k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-06,2026-01-25,PENDING_REVIEW,SERVICING_MSP_CORE
LN-0101715,BW-0051715,CONVENTIONAL,2025-05-02,2045-05-02,436518,425059.4,6.777,240,TN,REFINANCE_RATE_TERM,C,6-9 years,< $40k,CURRENT,0,Freedom Mortgage Corporation,2026-01-13,2026-01-18,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101716,BW-0051716,CONVENTIONAL,2024-07-26,2054-07-26,355277,342842.31,9.337,360,CA,REFINANCE_CASH_OUT,D,1-2 years,< $40k,CURRENT,0,Freedom Mortgage Corporation,2026-01-24,2026-01-19,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101717,BW-0051717,CONVENTIONAL,2024-07-21,2044-07-21,466945,442430.39,4.549,240,NC,PURCHASE,A,< 1 year,$200k+,LATE_90,0,PennyMac Financial Services,2026-01-10,2025-12-20,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101718,BW-0051718,CONVENTIONAL,2022-07-07,2052-07-07,532111,488655.27,6.266,360,NY,PURCHASE,B,1-2 years,$120k-$200k,CURRENT,0,Chase Home Lending,2026-01-24,2026-01-31,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101719,BW-0051719,VA,2024-10-14,2044-10-14,446006,426493.24,6.714,240,NY,REFINANCE_RATE_TERM,B,< 1 year,$40k-$75k,LATE_90,118,U.S. Bank Home Mortgage,2025-09-23,2026-01-22,VERIFIED,SERVICING_MSP_CORE
LN-0101720,BW-0051720,CONVENTIONAL,2023-02-10,2038-02-10,485289,419235.78,12.086,180,OH,PURCHASE,E,10+ years,$120k-$200k,CURRENT,0,U.S. Bank Home Mortgage,2025-12-31,2025-12-29,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101721,BW-0051721,CONVENTIONAL,2024-05-27,2044-05-27,254415,239574.13,11.575,240,MN,REFINANCE_RATE_TERM,E,6-9 years,$120k-$200k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-18,2026-01-03,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101722,BW-0051722,CONVENTIONAL,2022-09-28,2052-09-28,365000,0,5.72,360,FL,PURCHASE,B,< 1 year,$40k-$75k,PAID_OFF,0,Mr. Cooper Group,2026-01-26,2026-01-14,AUDIT_COMPLETE,SERVICING_MSP_CORE
LN-0101723,BW-0051723,CONVENTIONAL,2022-06-01,2052-06-01,-339915,310833.38,6.012,360,MI,REFINANCE_CASH_OUT,B,< 1 year,$75k-$120k,CURRENT,0,Freedom Mortgage Corporation,2026-01-26,2026-01-06,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101724,BW-0051724,JUMBO,2023-06-03,2038-06-03,1403960,1229244.98,6.776,180,GA,REFINANCE_RATE_TERM,B,10+ years,$40k-$75k,CURRENT,0,Rocket Mortgage Servicing,2026-01-22,2026-01-19,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0101725,BW-0051725,CONVENTIONAL,2022-03-12,2037-03-12,624825,513050.75,10.251,180,GA,PURCHASE,D,1-2 years,$40k-$75k,LATE_30,55,Wells Fargo Home Mortgage,2025-11-24,2026-01-17,PENDING_REVIEW,CORE_BLACKKNIGHT_LPS
LN-0101726,BW-0051726,CONVENTIONAL,2023-10-09,2053-10-09,324567,307527.23,0,360,AZ,PURCHASE,B,10+ years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-20,2026-01-16,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101727,BW-0051727,FHA,2024-02-21,2039-02-21,163326,148717.4,5.195,180,NY,PURCHASE,A,6-9 years,$120k-$200k,LATE_30,56,PennyMac Financial Services,2025-11-28,2026-01-09,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0101728,BW-0051728,CONVENTIONAL,2023-03-23,2038-03-23,560088,486031.92,0,180,NY,REFINANCE_CASH_OUT,A,< 1 year,< $40k,CURRENT,0,Mr. Cooper Group,2026-01-17,2026-01-11,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101729,BW-0051729,CONVENTIONAL,2023-07-16,2053-07-16,264021,248619.78,4.895,360,CO,PURCHASE,A,3-5 years,$200k+,CURRENT,0,Mr. Cooper Group,2026-01-10,2026-01-28,,LOS_ENCOMPASS_PROD
LN-0101730,BW-0051730,CONVENTIONAL,0000-00-00,2037-01-06,235012,191143.09,6.892,180,FL,REFINANCE_CASH_OUT,C,6-9 years,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-15,2025-12-18,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101731,BW-0051731,CONVENTIONAL,2023-11-26,2043-11-26,589712,544992.17,6.128,240,OH,PURCHASE,B,10+ years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-14,2026-01-07,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101732,BW-0051732,CONVENTIONAL,2022-12-11,2052-12-11,348799,323704.85,5.347,360,FL,REFINANCE_RATE_TERM,A,3-5 years,$120k-$200k,CURRENT,0,Chase Home Lending,13/45/2023,2026-01-15,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101733,BW-0051733,JUMBO,2023-03-10,2043-03-10,1130379,1018283.08,14.469,240,WA,PURCHASE,E,6-9 years,$75k-$120k,CURRENT,0,Rocket Mortgage Servicing,2026-01-16,2024-11-15,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101734,BW-0051734,CONVENTIONAL,2022-01-30,2037-01-30,427690,347854.53,8.367,180,OH,PURCHASE,C,< 1 year,$75k-$120k,CURRENT,0,Rocket Mortgage Servicing,2026-01-19,2026-01-17,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101735,BW-0051735,FHA,2024-08-22,2054-08-22,321053,178845.91,8.495,360,OK,PURCHASE,C,10+ years,$75k-$120k,PAID_OFF,0,Chase Home Lending,2026-01-08,2026-01-09,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101736,BW-0051736,FHA,2025-07-21,2055-07-21,375561,371179.45,6.99,360,NY,PURCHASE,B,10+ years,$40k-$75k,CURRENT,0,Mr. Cooper Group,2026-01-11,2026-01-22,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101737,BW-0051737,JUMBO,2025-01-16,2040-01-16,886573,845199.59,9.509,180,CA,REFINANCE_CASH_OUT,D,6-9 years,$120k-$200k,LATE_30,55,Mr. Cooper Group,2025-11-24,2026-01-03,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101738,BW-0051738,CONVENTIONAL,2025-02-06,2055-02-06,446227,436682.7,6.473,360,TX,REFINANCE_RATE_TERM,B,6-9 years,$75k-$120k,CURRENT,0,Rocket Mortgage Servicing,2026-01-18,2026-01-31,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101739,BW-0051739,JUMBO,2022-09-06,2042-09-06,801589,708070.28,5.449,240,NY,PURCHASE,A,< 1 year,$40k-$75k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-01,2026-01-29,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101740,BW-0051740,CONVENTIONAL,2025-04-23,2040-04-23,233386,225217.49,6.87,180,WA,REFINANCE_RATE_TERM,C,10+ years,$75k-$120k,LATE_30,35,Freedom Mortgage Corporation,2025-12-19,2026-01-22,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0101741,BW-0051791,CONVENTIONAL,2023-01-30,2041-10-25,463519,528393.01,4.871,240,VA,REFINANCE_RATE_TERM,A,1-2 years,$75k-$120k,CURRENT,0,Chase Home Lending,2026-01-14,2026-01-17,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101742,BW-0051742,JUMBO,2022-02-27,2052-02-27,-1705778,1549888.84,5.069,360,OH,REFINANCE_RATE_TERM,A,1-2 years,$40k-$75k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-10,2025-12-26,MISSING_DOCS,ORIGINATION_PORTAL_V2
